school_id,name,type,level,state,county,city,district,zip,rating,tuition_min,tuition_max,student_count,teacher_student_ratio,ap_courses,clubs,application_deadline,website,application_fee,description
10147000521,Berry High School,Public,High School,Alabama,Fayette,Berry,Fayette County,35546,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public high school in Berry, Fayette County, Alabama. Part of Fayette County."
10147000523,Fayette Middle School,Public,Middle School,Alabama,Fayette,Fayette,Fayette County,35555,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public middle school in Fayette, Fayette County, Alabama. Part of Fayette County."
10147000525,Hubbertville School,Public,Preschool,Alabama,Fayette,Fayette,Fayette County,35555,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public preschool school in Fayette, Fayette County, Alabama. Part of Fayette County."
10147001512,Berry Elementary School,Public,Preschool,Alabama,Fayette,Berry,Fayette County,35546,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public preschool school in Berry, Fayette County, Alabama. Part of Fayette County."
10147001514,Fayette Elementary School,Public,Preschool,Alabama,Fayette,Fayette,Fayette County,35555,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public preschool school in Fayette, Fayette County, Alabama. Part of Fayette County."
10147001787,Fayette County High School,Public,High School,Alabama,Fayette,Fayette,Fayette County,35555,0.0,0,0,0,N/A,0,0,Contact school,http://www.fayette.k12.al.us,0,"Public high school in Fayette, Fayette County, Alabama. Part of Fayette County."
10153000528,Florence High School,Public,High School,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://www.florencek12.org/FlorenceHigh/,0,"Public high school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153000531,Florence Freshman Center,Public,High School,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://www.florencek12.org/FFC,0,"Public high school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153000532,Forest Hills School,Public,Elementary,Alabama,Lauderdale,Florence,Florence City,35633,0.0,0,0,0,N/A,0,0,Contact school,http://www.florencek12.org/ForestHills/index.html,0,"Public elementary school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153000534,Harlan Elementary School,Public,Elementary,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://fcs.k12.al.us/harlan,0,"Public elementary school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153000535,Weeden Elementary School,Public,Elementary,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://www.fcs.k12.al.us/Weeden/index.html,0,"Public elementary school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153000536,Florence Middle School,Public,Middle School,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://www.fcs.k12.al.us,0,"Public middle school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153001644,Florence Learning Center,Public,High School,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153001664,Hibbett Elementary School,Public,Elementary,Alabama,Lauderdale,Florence,Florence City,35630,0.0,0,0,0,N/A,0,0,Contact school,http://www.fcs.k12.al.us/hibbett,0,"Public elementary school in Florence, Lauderdale County, Alabama. Part of Florence City."
10153002474,Kilby Laboratory School,Public,Preschool,Alabama,,Florence,Florence City,35632,0.0,0,0,0,N/A,0,0,Contact school,http://www.una.edu/kilby,0,"Public preschool school in Florence, Alabama. Part of Florence City."
10156000538,Fort Payne High School,Public,High School,Alabama,DeKalb,Fort Payne,Fort Payne City,35967,0.0,0,0,0,N/A,0,0,Contact school,http://www.ftpayk12.org,0,"Public high school in Fort Payne, DeKalb County, Alabama. Part of Fort Payne City."
10156000539,Williams Avenue Elementary School,Public,Preschool,Alabama,DeKalb,Fort Payne,Fort Payne City,35967,0.0,0,0,0,N/A,0,0,Contact school,http://www.ftpayk12.org,0,"Public preschool school in Fort Payne, DeKalb County, Alabama. Part of Fort Payne City."
10156001365,Wills Valley Elementary School,Public,Elementary,Alabama,DeKalb,Fort Payne,Fort Payne City,35967,0.0,0,0,0,N/A,0,0,Contact school,http://www.ftpayk12.org,0,"Public elementary school in Fort Payne, DeKalb County, Alabama. Part of Fort Payne City."
10156001750,Fort Payne Middle School,Public,Middle School,Alabama,DeKalb,Fort Payne,Fort Payne City,35967,0.0,0,0,0,N/A,0,0,Contact school,http://www.ftpayk12.org,0,"Public middle school in Fort Payne, DeKalb County, Alabama. Part of Fort Payne City."
10156002518,Little Ridge Intermediate School,Public,Elementary,Alabama,DeKalb,Fort Payne,Fort Payne City,35967,0.0,0,0,0,N/A,0,0,Contact school,http://www.fpsk12.com,0,"Public elementary school in Fort Payne, DeKalb County, Alabama. Part of Fort Payne City."
10159000541,Belgreen High School,Public,Preschool,Alabama,Franklin,Russellville,Franklin County,35653,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us,0,"Public preschool school in Russellville, Franklin County, Alabama. Part of Franklin County."
10159000542,East Franklin Junior High School,Public,Preschool,Alabama,Franklin,Phil Campbell,Franklin County,35581,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklincountyschools.com,0,"Public preschool school in Phil Campbell, Franklin County, Alabama. Part of Franklin County."
10159000544,Phil Campbell High School,Public,High School,Alabama,Franklin,Phil Campbell,Franklin County,35581,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us,0,"Public high school in Phil Campbell, Franklin County, Alabama. Part of Franklin County."
10159000545,Red Bay High School,Public,High School,Alabama,Franklin,Red Bay,Franklin County,35582,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us,0,"Public high school in Red Bay, Franklin County, Alabama. Part of Franklin County."
10159000547,Tharptown Elementary School,Public,Preschool,Alabama,Franklin,Russellville,Franklin County,35654,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us,0,"Public preschool school in Russellville, Franklin County, Alabama. Part of Franklin County."
10159000548,Vina High School,Public,Preschool,Alabama,Franklin,Vina,Franklin County,35593,0.0,0,0,0,N/A,0,0,Contact school,http://VinaHighSchool.com,0,"Public preschool school in Vina, Franklin County, Alabama. Part of Franklin County."
10159000860,Franklin County Career Technical Center,Vocational,High School,Alabama,Franklin,Russellville,Franklin County,35653,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us/Domain/17,0,"Vocational high school in Russellville, Franklin County, Alabama. Part of Franklin County."
10159001861,Phil Campbell Elementary School,Public,Preschool,Alabama,Franklin,Phil Campbell,Franklin County,35581,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us/pces/,0,"Public preschool school in Phil Campbell, Franklin County, Alabama. Part of Franklin County."
10159001869,Tharptown High School,Public,High School,Alabama,Franklin,Russellville,Franklin County,35654,0.0,0,0,0,N/A,0,0,Contact school,http://www.franklin.k12.al.us,0,"Public high school in Russellville, Franklin County, Alabama. Part of Franklin County."
10159002475,Red Bay Elementary,Public,Preschool,Alabama,Franklin,Red Bay,Franklin County,35582,0.0,0,0,0,N/A,0,0,Contact school,http://redbay.al.fch.schoolinsites.com,0,"Public preschool school in Red Bay, Franklin County, Alabama. Part of Franklin County."
10162000551,Donehoo Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35903,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/cades.asp,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000552,Litchfield Middle School,Public,Middle School,Alabama,Etowah,Gadsden,Gadsden City,35903,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/lms.asp,0,"Public middle school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000553,Gadsden Middle School,Public,Middle School,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://gms.gcs.k12.al.us/,0,"Public middle school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000555,Eura Brown Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/ebes.asp,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000559,Sansom Middle School,Public,Middle School,Alabama,Etowah,Gadsden,Gadsden City,35904,0.0,0,0,0,N/A,0,0,Contact school,http://2210 West Meighan Blvd,0,"Public middle school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000563,Mitchell Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/rames.asp,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000564,W E Striplin Elementary School,Public,Elementary,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/weses.asp,0,"Public elementary school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162000565,Walnut Park Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35904,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/wpes.asp,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001368,C I T Y Program,Public,High School,Alabama,Etowah,Gadsden,Gadsden City,35903,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001517,Floyd Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35904,0.0,0,0,0,N/A,0,0,Contact school,http://www.gwfloydelementary.com,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001646,Downtown Educational Center,Public,High School,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001650,Therapeutic Academic Program,Public,Elementary,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us,0,"Public elementary school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001665,Adams Elementary School,Public,Elementary,Alabama,Etowah,Gadsden,Gadsden City,35903,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/oaes.asp,0,"Public elementary school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001666,Thompson Elementary School,Public,Preschool,Alabama,Etowah,Gadsden,Gadsden City,35901,0.0,0,0,0,N/A,0,0,Contact school,http://www.gcs.k12.al.us/rtes.asp,0,"Public preschool school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10162001824,Gadsden City High School,Public,High School,Alabama,Etowah,Gadsden,Gadsden City,35904,0.0,0,0,0,N/A,0,0,Contact school,http://gchs.gcs.k12.al.us/,0,"Public high school in Gadsden, Etowah County, Alabama. Part of Gadsden City."
10164000567,Geneva High School,Public,High School,Alabama,Geneva,Geneva,Geneva City,36340,0.0,0,0,0,N/A,0,0,Contact school,http://www.geneva.gch.schoolinsites.com/,0,"Public high school in Geneva, Geneva County, Alabama. Part of Geneva City."
10164000568,Mulkey Elementary School,Public,Preschool,Alabama,Geneva,Geneva,Geneva City,36340,0.0,0,0,0,N/A,0,0,Contact school,http://www.genevacityschools.com,0,"Public preschool school in Geneva, Geneva County, Alabama. Part of Geneva City."
10164001788,Geneva Middle School,Public,Middle School,Alabama,Geneva,Geneva,Geneva City,36340,0.0,0,0,0,N/A,0,0,Contact school,http://geneva.gcs.schoolinsites.com/,0,"Public middle school in Geneva, Geneva County, Alabama. Part of Geneva City."
10166000570,Geneva County High School,Public,High School,Alabama,Geneva,Hartford,Geneva County,36344,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Hartford, Geneva County, Alabama. Part of Geneva County."
10166000571,Samson High School,Public,High School,Alabama,Geneva,Samson,Geneva County,36477,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Samson, Geneva County, Alabama. Part of Geneva County."
10166001519,Slocomb High School,Public,High School,Alabama,Geneva,Slocomb,Geneva County,36375,0.0,0,0,0,N/A,0,0,Contact school,http://slocombhs.genevacountyschools.com/,0,"Public high school in Slocomb, Geneva County, Alabama. Part of Geneva County."
10166001771,Samson Elementary School,Public,Preschool,Alabama,Geneva,Samson,Geneva County,36477,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Samson, Geneva County, Alabama. Part of Geneva County."
10166001772,Samson Middle School,Public,Middle School,Alabama,Geneva,Samson,Geneva County,36477,0.0,0,0,0,N/A,0,0,Contact school,http://209 North Broad Street,0,"Public middle school in Samson, Geneva County, Alabama. Part of Geneva County."
10166001791,Geneva County Elementary School,Public,Preschool,Alabama,Geneva,Hartford,Geneva County,36344,0.0,0,0,0,N/A,0,0,Contact school,http://genevaes.genevacountyschools.com/,0,"Public preschool school in Hartford, Geneva County, Alabama. Part of Geneva County."
10166001792,Geneva County Middle School,Public,Middle School,Alabama,Geneva,Hartford,Geneva County,36344,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public middle school in Hartford, Geneva County, Alabama. Part of Geneva County."
10166001793,Slocomb Elementary School,Public,Preschool,Alabama,Geneva,Slocomb,Geneva County,36375,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Slocomb, Geneva County, Alabama. Part of Geneva County."
10166001794,Slocomb Middle School,Public,Middle School,Alabama,Geneva,Slocomb,Geneva County,36375,0.0,0,0,0,N/A,0,0,Contact school,http://slocombhs.genevacountyschools.com,0,"Public middle school in Slocomb, Geneva County, Alabama. Part of Geneva County."
10166002418,Geneva Regional Career Technical Center,Vocational,High School,Alabama,Geneva,Geneva,Geneva County,36340,0.0,0,0,0,N/A,0,0,Contact school,http://genevaregionalctc.com,0,"Vocational high school in Geneva, Geneva County, Alabama. Part of Geneva County."
10168000576,Greene County High School,Public,High School,Alabama,Greene,Eutaw,Greene County,35462,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Eutaw, Greene County, Alabama. Part of Greene County."
10168000864,Peter J Kirksey Career Center,Vocational,High School,Alabama,Greene,Eutaw,Greene County,35462,0.0,0,0,0,N/A,0,0,Contact school,http://www.greene.k12.al.us,0,"Vocational high school in Eutaw, Greene County, Alabama. Part of Greene County."
10168001452,Eutaw Primary School,Public,Preschool,Alabama,Greene,Eutaw,Greene County,35462,0.0,0,0,0,N/A,0,0,Contact school,http://www.greene.k12.al.us,0,"Public preschool school in Eutaw, Greene County, Alabama. Part of Greene County."
10168001520,Robert Brown Middle School,Public,Middle School,Alabama,Greene,Eutaw,Greene County,35462,0.0,0,0,0,N/A,0,0,Contact school,http://greene.k12.al.us,0,"Public middle school in Eutaw, Greene County, Alabama. Part of Greene County."
10168002181,Greene County Career Center,Vocational,High School,Alabama,Greene,Eutaw,Greene County,35462,0.0,0,0,0,N/A,0,0,Contact school,http://www.greene.k12.al.us,0,"Vocational high school in Eutaw, Greene County, Alabama. Part of Greene County."
10169000579,Guntersville Middle School,Public,Middle School,Alabama,Marshall,Guntersville,Guntersville City,35976,0.0,0,0,0,N/A,0,0,Contact school,http://www.guntersville-middle.com,0,"Public middle school in Guntersville, Marshall County, Alabama. Part of Guntersville City."
10169000580,Cherokee Elementary School,Public,Elementary,Alabama,Marshall,Guntersville,Guntersville City,35976,0.0,0,0,0,N/A,0,0,Contact school,http://www.cherokee-elementary.com,0,"Public elementary school in Guntersville, Marshall County, Alabama. Part of Guntersville City."
10169000581,Guntersville Elementary School,Public,Preschool,Alabama,Marshall,Guntersville,Guntersville City,35976,0.0,0,0,0,N/A,0,0,Contact school,http://www.guntersville-elementary.com,0,"Public preschool school in Guntersville, Marshall County, Alabama. Part of Guntersville City."
